label,target,rf_probability,rf_prediction,if_score,if_prediction,hybrid_prediction,hybrid_decision
normal,0,0.0,0,0.18089419370728715,0,0,NORMAL
normal,0,0.003333333333333333,0,0.11967512570376676,0,0,NORMAL
normal,0,0.0,0,0.1638390757325306,0,0,NORMAL
neptune,1,1.0,1,-0.07640578823746635,0,1,ATTACK
normal,0,0.0,0,0.17757047581554414,0,0,NORMAL
neptune,1,0.735,1,-0.08509475595904126,0,1,ATTACK
normal,0,0.0,0,0.1807236219857432,0,0,NORMAL
normal,0,0.0,0,0.14419590749757555,0,0,NORMAL
mscan,1,0.9175,1,-0.08269925452654314,0,1,ATTACK
normal,0,0.0,0,0.1722762764663931,0,0,NORMAL
neptune,1,1.0,1,-0.06214285233701866,0,1,ATTACK
warezmaster,1,0.58,1,0.07406555346340865,0,1,ATTACK
apache2,1,0.51,1,0.0011321091488339374,0,1,ATTACK
normal,0,0.0,0,0.172286492076497,0,0,NORMAL
neptune,1,1.0,1,-0.07417788722859575,0,1,ATTACK
neptune,1,1.0,1,-0.10062818328798762,1,1,ATTACK
satan,1,1.0,1,-0.14005669997809866,1,1,ATTACK
guess_passwd,1,0.035,0,0.10968223290520601,0,0,NORMAL
normal,0,0.0,0,0.17593614848974648,0,0,NORMAL
neptune,1,1.0,1,-0.10645573003159792,1,1,ATTACK
processtable,1,0.28,0,0.003025124102707999,0,0,NORMAL
neptune,1,1.0,1,-0.07890071208273564,0,1,ATTACK
satan,1,0.96,1,-0.031077536896045532,0,1,ATTACK
normal,0,0.0,0,0.17656988915770983,0,0,NORMAL
normal,0,0.0,0,0.11650925071449958,0,0,NORMAL
normal,0,0.0,0,0.1802498760260422,0,0,NORMAL
neptune,1,1.0,1,-0.08343095051784322,0,1,ATTACK
neptune,1,1.0,1,-0.10907738165229408,1,1,ATTACK
guess_passwd,1,0.0,0,0.09384509000929281,0,0,NORMAL
normal,0,0.005,0,0.17944891020848458,0,0,NORMAL
mscan,1,0.88,1,-0.08897921615930537,0,1,ATTACK
normal,0,0.0,0,0.14243374452257618,0,0,NORMAL
warezmaster,1,0.365,0,0.09127424734741518,0,0,NORMAL
mscan,1,0.49,1,-0.09683000753920068,0,1,ATTACK
normal,0,0.0,0,0.14196861781354547,0,0,NORMAL
normal,0,0.0,0,0.17368138402363287,0,0,NORMAL
neptune,1,1.0,1,-0.08134356968937484,0,1,ATTACK
guess_passwd,1,0.1,0,0.11409079776898384,0,0,NORMAL
normal,0,0.0,0,0.16047829877678244,0,0,NORMAL
neptune,1,1.0,1,-0.10217654928673836,1,1,ATTACK
mscan,1,0.915,1,-0.07492847645714051,0,1,ATTACK
normal,0,0.0,0,0.18095394279954552,0,0,NORMAL
guess_passwd,1,0.03,0,0.15160188559873722,0,0,NORMAL
normal,0,0.0,0,0.18063623604289114,0,0,NORMAL
warezmaster,1,0.445,1,0.07975787690391511,0,1,ATTACK
apache2,1,0.31,0,-0.0018458857755607738,0,0,NORMAL
normal,0,0.0,0,0.11917118805374244,0,0,NORMAL
satan,1,1.0,1,-0.14257429364898166,1,1,ATTACK
back,1,0.975,1,0.11542979607623827,0,1,ATTACK
apache2,1,0.53,1,-0.022761484515086194,0,1,ATTACK
neptune,1,1.0,1,-0.10576559742515312,1,1,ATTACK
normal,0,0.17,0,0.013685683564319595,0,0,NORMAL
mscan,1,0.98,1,-0.041718416741047704,0,1,ATTACK
guess_passwd,1,0.03666666666666667,0,0.14564261973541875,0,0,NORMAL
mailbomb,1,0.065,0,0.1239257916820018,0,0,NORMAL
guess_passwd,1,0.13,0,0.0957510557872302,0,0,NORMAL
processtable,1,0.275,0,-0.06225312362425295,0,0,NORMAL
normal,0,0.0,0,0.13935928394365554,0,0,NORMAL
ipsweep,1,1.0,1,0.01952783505139244,0,1,ATTACK
normal,0,0.0,0,0.18031821031308187,0,0,NORMAL
neptune,1,1.0,1,-0.08646097943713349,0,1,ATTACK
normal,0,0.0,0,0.17386698523165678,0,0,NORMAL
neptune,1,1.0,1,-0.07217546203492753,0,1,ATTACK
guess_passwd,1,0.13,0,0.12075463896121102,0,0,NORMAL
neptune,1,1.0,1,-0.059684926225754165,0,1,ATTACK
normal,0,0.125,0,0.06547420198172649,0,0,NORMAL
normal,0,0.0,0,0.1542595057499062,0,0,NORMAL
normal,0,0.0,0,0.18010381284871885,0,0,NORMAL
normal,0,0.0,0,0.16244278657400862,0,0,NORMAL
normal,0,0.0,0,0.1723595007410973,0,0,NORMAL
guess_passwd,1,0.145,0,-0.020191829524183635,0,0,NORMAL
processtable,1,0.155,0,-0.045801853364168976,0,0,NORMAL
normal,0,0.0,0,0.1806844608812035,0,0,NORMAL
normal,0,0.0,0,0.16615103462751968,0,0,NORMAL
smurf,1,0.865,1,-0.0041578617574370424,0,1,ATTACK
neptune,1,1.0,1,-0.0622368653645039,0,1,ATTACK
normal,0,0.0,0,0.1717371998595218,0,0,NORMAL
neptune,1,1.0,1,-0.07516111114910673,0,1,ATTACK
neptune,1,1.0,1,-0.10935976327543473,1,1,ATTACK
normal,0,0.205,0,0.02333022094854542,0,0,NORMAL
normal,0,0.0,0,0.17267884652138898,0,0,NORMAL
normal,0,0.0,0,0.16446268286495708,0,0,NORMAL
apache2,1,0.305,0,-0.03362490425095921,0,0,NORMAL
neptune,1,1.0,1,-0.10468122759002396,1,1,ATTACK
normal,0,0.0,0,0.16214956940662983,0,0,NORMAL
neptune,1,1.0,1,-0.058972861214767636,0,1,ATTACK
warezmaster,1,0.575,1,0.0743097937792992,0,1,ATTACK
guess_passwd,1,0.005,0,0.10660080285411683,0,0,NORMAL
normal,0,0.0,0,0.1806844608812035,0,0,NORMAL
normal,0,0.005,0,0.07893141513556179,0,0,NORMAL
httptunnel,1,0.215,0,-0.029497598252667068,0,0,NORMAL
normal,0,0.0,0,0.15630652696091574,0,0,NORMAL
neptune,1,1.0,1,-0.05213407915581847,0,1,ATTACK
normal,0,0.0,0,0.10691927189306272,0,0,NORMAL
normal,0,0.0,0,0.16583961606164338,0,0,NORMAL
neptune,1,1.0,1,-0.08014299048685947,0,1,ATTACK
neptune,1,1.0,1,-0.07299024247164276,0,1,ATTACK
neptune,1,1.0,1,-0.07550519281878365,0,1,ATTACK
normal,0,0.05,0,0.055428304102688286,0,0,NORMAL
normal,0,0.0,0,0.17275490833805457,0,0,NORMAL
warezmaster,1,0.195,0,0.07489608703620698,0,0,NORMAL
normal,0,0.04,0,0.03138048111930708,0,0,NORMAL
normal,0,0.0,0,0.11853791969753996,0,0,NORMAL
normal,0,0.0,0,0.17593102965315266,0,0,NORMAL
snmpguess,1,0.195,0,0.09097287340909394,0,0,NORMAL
httptunnel,1,0.21,0,-0.028380621249028515,0,0,NORMAL
mailbomb,1,0.05,0,0.11239850165464216,0,0,NORMAL
neptune,1,1.0,1,-0.08548606829841143,0,1,ATTACK
mailbomb,1,0.05,0,0.0974930942883907,0,0,NORMAL
processtable,1,0.1,0,0.0423975773033648,0,0,NORMAL
normal,0,0.0,0,0.17394896326544196,0,0,NORMAL
normal,0,0.0,0,0.16905522615773777,0,0,NORMAL
httptunnel,1,0.045,0,0.10008853803422846,0,0,NORMAL
guess_passwd,1,0.055,0,0.1437649555341171,0,0,NORMAL
neptune,1,1.0,1,-0.0599804760017445,0,1,ATTACK
mscan,1,0.585,1,-0.0889858461624885,0,1,ATTACK
normal,0,0.0,0,0.13317251828118337,0,0,NORMAL
normal,0,0.975,1,-0.0011964771126744544,0,1,ATTACK
mscan,1,0.61,1,-0.08657436987794243,0,1,ATTACK
guess_passwd,1,0.04,0,0.15340377822959272,0,0,NORMAL
normal,0,0.0,0,0.16622519659055435,0,0,NORMAL
saint,1,1.0,1,-0.13562939319101863,1,1,ATTACK
warezmaster,1,0.305,0,0.019752325440788088,0,0,NORMAL
warezmaster,1,0.22,0,0.044996906418951654,0,0,NORMAL
normal,0,0.0,0,0.12374898934771544,0,0,NORMAL
normal,0,0.0,0,0.17820691810761113,0,0,NORMAL
neptune,1,1.0,1,-0.10535588333089818,1,1,ATTACK
normal,0,0.0,0,0.17657085770190384,0,0,NORMAL
mscan,1,0.925,1,-0.06655579917018362,0,1,ATTACK
warezmaster,1,0.355,0,0.09753963057410919,0,0,NORMAL
processtable,1,0.315,0,-0.08114282145595775,0,0,NORMAL
normal,0,0.0,0,0.1673232143707365,0,0,NORMAL
mscan,1,0.59,1,-0.08286153368459015,0,1,ATTACK
normal,0,0.0,0,0.17296586372764372,0,0,NORMAL
neptune,1,1.0,1,-0.0476632891740465,0,1,ATTACK
processtable,1,0.16,0,0.025037807266282797,0,0,NORMAL
normal,0,0.0,0,0.16420843557694786,0,0,NORMAL
neptune,1,1.0,1,-0.07536139996027613,0,1,ATTACK
warezmaster,1,0.215,0,0.036312274027315516,0,0,NORMAL
smurf,1,1.0,1,0.02795086164335142,0,1,ATTACK
warezmaster,1,0.05,0,0.069977571626122,0,0,NORMAL
normal,0,0.0,0,0.17705156900413388,0,0,NORMAL
mscan,1,0.175,0,-0.024392410974718226,0,0,NORMAL
neptune,1,1.0,1,-0.05986876597405555,0,1,ATTACK
warezmaster,1,0.45,1,0.05457530132171623,0,1,ATTACK
neptune,1,1.0,1,-0.08125600033575953,0,1,ATTACK
normal,0,0.0,0,0.17262209345964963,0,0,NORMAL
normal,0,0.005,0,0.09200521754262025,0,0,NORMAL
normal,0,0.0,0,0.1611544863166377,0,0,NORMAL
neptune,1,1.0,1,-0.10270929766081027,1,1,ATTACK
neptune,1,0.735,1,-0.08637174920483814,0,1,ATTACK
neptune,1,1.0,1,-0.0935283995114975,0,1,ATTACK
warezmaster,1,0.395,0,0.09775434495397806,0,0,NORMAL
normal,0,0.87,1,0.014479845753302356,0,1,ATTACK
normal,0,0.0,0,0.17815330943578872,0,0,NORMAL
neptune,1,1.0,1,-0.08307724955313445,0,1,ATTACK
apache2,1,0.285,0,-0.07198275281641076,0,0,NORMAL
snmpguess,1,0.1375,0,0.09191426628781185,0,0,NORMAL
normal,0,0.02,0,0.07452877522276552,0,0,NORMAL
smurf,1,1.0,1,0.013230257100957099,0,1,ATTACK
warezmaster,1,0.03,0,0.08739019107216878,0,0,NORMAL
normal,0,0.0,0,0.18075423094180942,0,0,NORMAL
ipsweep,1,1.0,1,-0.024283388047433463,0,1,ATTACK
normal,0,0.0,0,0.16005214327630574,0,0,NORMAL
normal,0,0.0,0,0.16712370571361357,0,0,NORMAL
apache2,1,0.435,1,-0.08365432088119173,0,1,ATTACK
neptune,1,1.0,1,-0.062176848283527764,0,1,ATTACK
neptune,1,1.0,1,-0.10851994252805863,1,1,ATTACK
normal,0,0.0,0,0.17888644499875417,0,0,NORMAL
neptune,1,1.0,1,-0.054412715719267424,0,1,ATTACK
mscan,1,0.5,1,-0.1146196010857442,1,1,ATTACK
neptune,1,1.0,1,-0.08947248010186049,0,1,ATTACK
guess_passwd,1,0.04,0,0.14475805386940654,0,0,NORMAL
portsweep,1,1.0,1,-0.07746463765823752,0,1,ATTACK
normal,0,0.255,0,0.14569058221703307,0,0,NORMAL
saint,1,0.89,1,0.00565619323362776,0,1,ATTACK
neptune,1,0.9,1,-0.08348460604445607,0,1,ATTACK
normal,0,0.18,0,0.025466469541288117,0,0,NORMAL
normal,0,0.0,0,0.08950021898818328,0,0,NORMAL
guess_passwd,1,0.04666666666666666,0,0.14346731739578727,0,0,NORMAL
normal,0,0.0,0,0.18101105593562578,0,0,NORMAL
normal,0,0.01,0,0.13877454743643858,0,0,NORMAL
normal,0,0.015,0,0.08817653309726697,0,0,NORMAL
neptune,1,1.0,1,-0.08384653408463427,0,1,ATTACK
warezmaster,1,0.045,0,0.0717401614667657,0,0,NORMAL
neptune,1,1.0,1,-0.10433178280561817,1,1,ATTACK
neptune,1,0.985,1,-0.08289846901852882,0,1,ATTACK
processtable,1,0.27,0,-0.06286724692651924,0,0,NORMAL
normal,0,0.0,0,0.17145520031779615,0,0,NORMAL
neptune,1,1.0,1,-0.08011190378290356,0,1,ATTACK
mscan,1,0.535,1,-0.08339460092855888,0,1,ATTACK
warezmaster,1,0.26,0,0.07123863701137267,0,0,NORMAL
apache2,1,0.535,1,-0.03725211011086227,0,1,ATTACK
normal,0,0.01,0,0.12895004155690604,0,0,NORMAL
normal,0,0.0,0,0.17305307628975325,0,0,NORMAL
neptune,1,1.0,1,-0.0769853686597165,0,1,ATTACK
mscan,1,0.23,0,-0.06324732280736922,0,0,NORMAL
neptune,1,1.0,1,-0.07403032665564102,0,1,ATTACK
normal,0,0.0,0,0.14610383091490325,0,0,NORMAL
normal,0,0.17,0,0.14768831551685652,0,0,NORMAL
normal,0,0.0,0,0.16851819580419486,0,0,NORMAL
normal,0,0.01,0,0.10074753871491299,0,0,NORMAL
guess_passwd,1,0.095,0,0.10437331533150473,0,0,NORMAL
normal,0,0.0,0,0.15560028716090435,0,0,NORMAL
neptune,1,1.0,1,-0.07822752931356602,0,1,ATTACK
normal,0,0.0,0,0.1680129697825299,0,0,NORMAL
apache2,1,0.235,0,-0.06171091963360009,0,0,NORMAL
normal,0,0.0,0,0.17486847465685518,0,0,NORMAL
mscan,1,0.36,0,0.05542362265193179,0,0,NORMAL
saint,1,0.965,1,-0.007863851516309195,0,1,ATTACK
neptune,1,1.0,1,-0.0793274431073423,0,1,ATTACK
normal,0,0.0,0,0.1680630526889188,0,0,NORMAL
normal,0,0.0,0,0.16758945601391512,0,0,NORMAL
normal,0,0.0,0,0.17278144884357527,0,0,NORMAL
normal,0,0.0,0,0.16363267340820142,0,0,NORMAL
neptune,1,1.0,1,-0.10509048506698426,1,1,ATTACK
normal,0,0.0,0,0.17639173820213622,0,0,NORMAL
normal,0,0.0,0,0.18149199068507926,0,0,NORMAL
normal,0,0.0,0,0.1747652213751945,0,0,NORMAL
neptune,1,1.0,1,-0.08925315525163002,0,1,ATTACK
neptune,1,1.0,1,-0.052715827761488976,0,1,ATTACK
apache2,1,0.535,1,0.000580348348351023,0,1,ATTACK
mscan,1,0.31,0,-0.04416544764084873,0,0,NORMAL
ipsweep,1,1.0,1,0.015212116376304263,0,1,ATTACK
normal,0,0.0,0,0.1744920852526547,0,0,NORMAL
buffer_overflow,1,0.085,0,-0.02971063937122398,0,0,NORMAL
satan,1,1.0,1,-0.14137211304538244,1,1,ATTACK
normal,0,0.0,0,0.1782451423487545,0,0,NORMAL
normal,0,0.0,0,0.17452379413553254,0,0,NORMAL
normal,0,0.015,0,0.08133998957387834,0,0,NORMAL
normal,0,0.0,0,0.16275753246298402,0,0,NORMAL
normal,0,0.0,0,0.06821838963189497,0,0,NORMAL
normal,0,0.0,0,0.16418475872222582,0,0,NORMAL
processtable,1,0.555,1,-0.09031260553370024,0,1,ATTACK
neptune,1,1.0,1,-0.10209793065105333,1,1,ATTACK
normal,0,0.01,0,0.056880953674548096,0,0,NORMAL
warezmaster,1,0.32,0,0.0537203628059878,0,0,NORMAL
normal,0,0.0,0,0.17735991616518704,0,0,NORMAL
mscan,1,0.365,0,-0.026882888509410008,0,0,NORMAL
normal,0,0.0,0,0.17419019541422387,0,0,NORMAL
mscan,1,0.455,1,-0.10706381094975481,1,1,ATTACK
warezmaster,1,0.39,0,0.09990114564135644,0,0,NORMAL
normal,0,0.39,0,-0.03741138879154615,0,0,NORMAL
normal,0,0.0,0,0.18138164895526587,0,0,NORMAL
normal,0,0.0,0,0.1698851303219009,0,0,NORMAL
neptune,1,1.0,1,-0.07080172113196614,0,1,ATTACK
satan,1,1.0,1,-0.1279381941262432,1,1,ATTACK
normal,0,0.0,0,0.12695788151928966,0,0,NORMAL
apache2,1,0.395,0,-0.08575019626136704,0,0,NORMAL
normal,0,0.0,0,0.11381271475757082,0,0,NORMAL
normal,0,0.0,0,0.10284896975538199,0,0,NORMAL
mscan,1,0.165,0,0.03830060485591513,0,0,NORMAL
neptune,1,1.0,1,-0.07562065373996185,0,1,ATTACK
normal,0,0.0,0,0.18050720864182196,0,0,NORMAL
saint,1,1.0,1,-0.1364900916942946,1,1,ATTACK
normal,0,0.0,0,0.06732742740511538,0,0,NORMAL
neptune,1,1.0,1,-0.1064222025679854,1,1,ATTACK
guess_passwd,1,0.055,0,0.14177598568948796,0,0,NORMAL
warezmaster,1,0.205,0,0.07822991104402477,0,0,NORMAL
normal,0,0.0,0,0.17738375818514834,0,0,NORMAL
normal,0,0.0,0,0.17875526867949032,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08709478825706218,0,0,NORMAL
normal,0,0.0,0,0.11804368321029624,0,0,NORMAL
normal,0,0.0,0,0.18064660825419593,0,0,NORMAL
normal,0,0.025,0,0.059698653830258075,0,0,NORMAL
normal,0,0.0,0,0.17931676592855778,0,0,NORMAL
neptune,1,1.0,1,-0.06336487094286891,0,1,ATTACK
smurf,1,1.0,1,0.036691312185939795,0,1,ATTACK
normal,0,0.0,0,0.17017906480159933,0,0,NORMAL
normal,0,0.07,0,0.14774260523761706,0,0,NORMAL
processtable,1,0.17,0,-0.0357055837558482,0,0,NORMAL
warezmaster,1,0.435,1,0.04727758896559486,0,1,ATTACK
apache2,1,0.39,0,-0.08575019626136704,0,0,NORMAL
normal,0,0.0,0,0.1732103899142246,0,0,NORMAL
neptune,1,1.0,1,-0.09372922007405138,0,1,ATTACK
normal,0,0.0,0,0.09107719311050205,0,0,NORMAL
normal,0,0.0,0,0.168175786421352,0,0,NORMAL
normal,0,0.0,0,0.17570309819851326,0,0,NORMAL
normal,0,0.0,0,0.18115533979074117,0,0,NORMAL
ps,1,0.19,0,0.10471663658061647,0,0,NORMAL
normal,0,0.0,0,0.16806733007584124,0,0,NORMAL
normal,0,0.0,0,0.17835316116388278,0,0,NORMAL
normal,0,0.0,0,0.1790120018235738,0,0,NORMAL
normal,0,0.0,0,0.1708874295131635,0,0,NORMAL
neptune,1,1.0,1,-0.08487595931836389,0,1,ATTACK
normal,0,0.0,0,0.1642211765962271,0,0,NORMAL
satan,1,0.94,1,-0.04986010076163716,0,1,ATTACK
warezmaster,1,0.62,1,0.04736601749457542,0,1,ATTACK
normal,0,0.0,0,0.17417227312316552,0,0,NORMAL
portsweep,1,0.945,1,-0.06010992372691004,0,1,ATTACK
normal,0,0.0,0,0.1772501107048302,0,0,NORMAL
normal,0,0.0,0,0.17052243339508816,0,0,NORMAL
guess_passwd,1,0.04,0,0.15400790684658627,0,0,NORMAL
neptune,1,0.965,1,-0.09431008941511476,0,1,ATTACK
normal,0,0.0,0,0.12871259043649202,0,0,NORMAL
normal,0,0.0,0,0.16902113465055596,0,0,NORMAL
normal,0,0.0,0,0.16646584485282157,0,0,NORMAL
neptune,1,1.0,1,-0.10535485434197023,1,1,ATTACK
normal,0,0.0,0,0.021259425349104244,0,0,NORMAL
normal,0,0.0,0,0.16443324368731044,0,0,NORMAL
neptune,1,1.0,1,-0.07227889196329418,0,1,ATTACK
normal,0,0.0,0,0.16019185700306598,0,0,NORMAL
neptune,1,1.0,1,-0.054412715719267424,0,1,ATTACK
processtable,1,0.32,0,-0.08254918979949599,0,0,NORMAL
snmpgetattack,1,0.0,0,0.09107719311050205,0,0,NORMAL
neptune,1,1.0,1,-0.05644581231544066,0,1,ATTACK
neptune,1,1.0,1,-0.0842175065374745,0,1,ATTACK
processtable,1,0.31,0,-0.0695015190338002,0,0,NORMAL
neptune,1,1.0,1,-0.08154026751006571,0,1,ATTACK
normal,0,0.0,0,0.1702359767241804,0,0,NORMAL
satan,1,1.0,1,-0.13434052723045564,1,1,ATTACK
xsnoop,1,0.075,0,0.11232940449529544,0,0,NORMAL
normal,0,0.0,0,0.17711176379273513,0,0,NORMAL
snmpguess,1,0.145,0,0.09146640744463475,0,0,NORMAL
mscan,1,0.275,0,-0.05538940833499806,0,0,NORMAL
apache2,1,0.315,0,-0.07533420325719764,0,0,NORMAL
normal,0,0.0,0,0.18138955955889385,0,0,NORMAL
normal,0,0.0,0,0.16787502498446583,0,0,NORMAL
normal,0,0.195,0,0.013685683564319595,0,0,NORMAL
neptune,1,1.0,1,-0.07963909047875684,0,1,ATTACK
normal,0,0.0,0,0.1453863166971816,0,0,NORMAL
normal,0,0.0,0,0.11771909931368779,0,0,NORMAL
neptune,1,1.0,1,-0.10305736920838493,1,1,ATTACK
satan,1,0.995,1,-0.13620249505379023,1,1,ATTACK
processtable,1,0.17,0,-0.03147904328015372,0,0,NORMAL
warezmaster,1,0.02,0,0.11845587617187553,0,0,NORMAL
normal,0,0.0,0,0.18064660825419593,0,0,NORMAL
mscan,1,0.45,1,-0.07509379390991366,0,1,ATTACK
normal,0,0.0,0,0.11898110308111437,0,0,NORMAL
normal,0,0.0,0,0.1722355234733049,0,0,NORMAL
mscan,1,0.185,0,-0.012348427809314444,0,0,NORMAL
neptune,1,1.0,1,-0.08506596038930447,0,1,ATTACK
satan,1,0.99,1,-0.1269724699981063,1,1,ATTACK
normal,0,0.0,0,0.047821027014343764,0,0,NORMAL
warezmaster,1,0.475,1,0.04187379027067778,0,1,ATTACK
normal,0,0.0,0,0.07144520561397588,0,0,NORMAL
normal,0,0.0,0,0.17189837126670998,0,0,NORMAL
httptunnel,1,0.125,0,0.06212230695389365,0,0,NORMAL
processtable,1,0.16,0,0.025937359865799536,0,0,NORMAL
normal,0,0.0,0,0.16828218333373296,0,0,NORMAL
neptune,1,1.0,1,-0.07737588115695704,0,1,ATTACK
neptune,1,1.0,1,-0.10993258635117886,1,1,ATTACK
normal,0,0.0,0,0.17723161931251064,0,0,NORMAL
guess_passwd,1,0.115,0,0.11665488059260976,0,0,NORMAL
normal,0,0.0,0,0.17842127284518788,0,0,NORMAL
normal,0,0.2,0,0.023491447800694676,0,0,NORMAL
neptune,1,1.0,1,-0.09938487831117426,0,1,ATTACK
normal,0,0.0,0,0.1809131043213812,0,0,NORMAL
back,1,0.405,1,0.1383646928982813,0,1,ATTACK
back,1,0.795,1,0.11343228961516622,0,1,ATTACK
guess_passwd,1,0.08,0,0.08840345588517018,0,0,NORMAL
normal,0,0.01,0,0.09791276060601023,0,0,NORMAL
ipsweep,1,1.0,1,-0.01815118035443597,0,1,ATTACK
normal,0,0.0,0,0.18068678819292938,0,0,NORMAL
neptune,1,1.0,1,-0.07075244471646924,0,1,ATTACK
normal,0,0.0,0,0.1727818176134165,0,0,NORMAL
normal,0,0.165,0,0.14654858089036166,0,0,NORMAL
normal,0,0.0,0,0.1697853948451954,0,0,NORMAL
neptune,1,1.0,1,-0.1062080722099159,1,1,ATTACK
warezmaster,1,0.58,1,0.07406555346340865,0,1,ATTACK
normal,0,0.0,0,0.17147376972439166,0,0,NORMAL
normal,0,0.0,0,0.11740481190064894,0,0,NORMAL
processtable,1,0.165,0,0.023932869156124803,0,0,NORMAL
mscan,1,0.325,0,-0.04104067501742836,0,0,NORMAL
warezmaster,1,0.3,0,0.0200771445487673,0,0,NORMAL
normal,0,0.075,0,0.0617167305677116,0,0,NORMAL
normal,0,0.0,0,0.17974818588255576,0,0,NORMAL
normal,0,0.0,0,0.11946646688200452,0,0,NORMAL
normal,0,0.0,0,0.18132460217173457,0,0,NORMAL
normal,0,0.19,0,0.013685683564319595,0,0,NORMAL
back,1,0.82,1,0.11856853081652052,0,1,ATTACK
normal,0,0.0,0,0.17382183384812366,0,0,NORMAL
processtable,1,0.31,0,-0.07875163759425707,0,0,NORMAL
normal,0,0.0,0,0.16632895188681573,0,0,NORMAL
guess_passwd,1,0.13,0,0.1033825830796184,0,0,NORMAL
apache2,1,0.53,1,-0.029696599104274024,0,1,ATTACK
httptunnel,1,0.18,0,-0.029161758036637786,0,0,NORMAL
satan,1,1.0,1,-0.1405607605642316,1,1,ATTACK
normal,0,0.005,0,0.09170176260084523,0,0,NORMAL
neptune,1,1.0,1,-0.10406786032424153,1,1,ATTACK
normal,0,0.0,0,0.1705893479435424,0,0,NORMAL
neptune,1,1.0,1,-0.0733963178436583,0,1,ATTACK
mscan,1,0.845,1,-0.053873832840963476,0,1,ATTACK
normal,0,0.0,0,0.17741089429850698,0,0,NORMAL
warezmaster,1,0.3,0,0.10175670393312602,0,0,NORMAL
mscan,1,0.905,1,-0.05016654448330926,0,1,ATTACK
normal,0,0.0,0,0.1655203881327359,0,0,NORMAL
normal,0,0.0,0,0.1809131043213812,0,0,NORMAL
normal,0,0.0,0,0.11106687751208244,0,0,NORMAL
normal,0,0.19,0,0.013685683564319595,0,0,NORMAL
mscan,1,0.575,1,-0.1155284401900698,1,1,ATTACK
guess_passwd,1,0.045,0,0.142815467411802,0,0,NORMAL
normal,0,0.0,0,0.18052003824186602,0,0,NORMAL
normal,0,0.0,0,0.17088445428818877,0,0,NORMAL
warezmaster,1,0.37,0,0.049971176322887,0,0,NORMAL
normal,0,0.0,0,0.17374038797087132,0,0,NORMAL
guess_passwd,1,0.035,0,0.15369554739660007,0,0,NORMAL
normal,0,0.0,0,0.1746787918667314,0,0,NORMAL
normal,0,0.0,0,0.1416590615323487,0,0,NORMAL
satan,1,0.985,1,-0.12633947982367233,1,1,ATTACK
neptune,1,1.0,1,-0.08288003186987303,0,1,ATTACK
normal,0,0.0,0,0.17667701247085082,0,0,NORMAL
normal,0,0.0,0,0.16868761944818222,0,0,NORMAL
nmap,1,0.98,1,-0.08173093238303164,0,1,ATTACK
normal,0,0.0,0,0.11198645002128366,0,0,NORMAL
neptune,1,1.0,1,-0.09040392388528207,0,1,ATTACK
neptune,1,1.0,1,-0.08947348209375172,0,1,ATTACK
normal,0,1.0,1,0.0029597690014496747,0,1,ATTACK
guess_passwd,1,0.035,0,0.15340377822959272,0,0,NORMAL
normal,0,0.0,0,0.17918440950110748,0,0,NORMAL
guess_passwd,1,0.04,0,0.1448468480903553,0,0,NORMAL
neptune,1,1.0,1,-0.10713239369429606,1,1,ATTACK
saint,1,1.0,1,-0.13346606810592088,1,1,ATTACK
normal,0,0.0,0,0.16633024556163795,0,0,NORMAL
normal,0,0.0,0,0.18043339184410595,0,0,NORMAL
mscan,1,0.52,1,-0.11572669467789543,1,1,ATTACK
neptune,1,1.0,1,-0.08207968621928075,0,1,ATTACK
normal,0,0.0,0,0.1670609965478247,0,0,NORMAL
warezmaster,1,0.29,0,0.008329801056742636,0,0,NORMAL
back,1,0.81,1,0.11495021474379274,0,1,ATTACK
normal,0,0.0,0,0.16529197828399594,0,0,NORMAL
mscan,1,0.5,1,-0.047802289989200775,0,1,ATTACK
warezmaster,1,0.0,0,0.12350048022048521,0,0,NORMAL
normal,0,0.0,0,0.11741640431403988,0,0,NORMAL
neptune,1,1.0,1,-0.08250990870048025,0,1,ATTACK
normal,0,0.0,0,0.17945027073567293,0,0,NORMAL
normal,0,0.0,0,0.15494496840952732,0,0,NORMAL
neptune,1,1.0,1,-0.08366930306531173,0,1,ATTACK
normal,0,0.0,0,0.08839864851285412,0,0,NORMAL
normal,0,0.0,0,0.17278092097209458,0,0,NORMAL
mscan,1,0.515,1,-0.11000961759756167,1,1,ATTACK
smurf,1,1.0,1,0.007254938936772426,0,1,ATTACK
normal,0,0.0,0,0.0638722326579822,0,0,NORMAL
satan,1,1.0,1,-0.1424128171613409,1,1,ATTACK
guess_passwd,1,0.07,0,0.08861865484824494,0,0,NORMAL
snmpgetattack,1,0.0,0,0.08681352101647333,0,0,NORMAL
normal,0,0.0,0,0.161986804819704,0,0,NORMAL
guess_passwd,1,0.1,0,0.11294557032385666,0,0,NORMAL
normal,0,0.0,0,0.11376282266840415,0,0,NORMAL
snmpguess,1,0.325,0,0.06917059879676357,0,0,NORMAL
normal,0,0.005,0,0.13750985485689093,0,0,NORMAL
processtable,1,0.205,0,0.03000433231913141,0,0,NORMAL
apache2,1,0.3,0,-0.07598246165732148,0,0,NORMAL
neptune,1,1.0,1,-0.060785116893754654,0,1,ATTACK
normal,0,0.0,0,0.08631358952886209,0,0,NORMAL
